time, mouse_x, mouse_y, right_eye_x, right_eye_y, left_eye_x, left_eye_y
1671143664.0059147, 1211, 901, 351, 108, 273, 115
1671143664.0909169, 1265, 853, 351, 107, 273, 115
1671143664.1619155, 1272, 486, 352, 105, 275, 113
1671143664.2309155, 1290, 217, 353, 104, 275, 112
1671143664.3039167, 1428, 135, 353, 104, 275, 112
1671143664.792917, 1856, 115, 349, 104, 270, 112
1671143664.8549156, 1856, 115, 348, 105, 269, 112
1671143664.919915, 1856, 115, 347, 105, 268, 113
1671143665.009918, 1855, 112, 347, 104, 269, 112
1671143665.1009176, 1854, 111, 351, 105, 273, 113
1671143665.2049212, 1652, 117, 351, 105, 273, 113
1671143665.3849177, 944, 96, 351, 105, 272, 113
1671143665.6531763, 896, 92, 356, 105, 277, 112
1671143665.9541714, 896, 92, 356, 105, 278, 112
1671143666.2021735, 896, 92, 359, 105, 280, 112
1671143666.4831746, 896, 92, 365, 106, 285, 112
1671143666.9841769, 896, 92, 360, 103, 281, 110
1671143667.2361734, 896, 92, 360, 103, 281, 110
1671143667.4641726, 896, 92, 359, 104, 281, 111
1671143667.8441763, 896, 92, 358, 104, 279, 111
1671143668.0791748, 896, 92, 359, 103, 280, 110
1671143668.7592015, 896, 92, 358, 104, 280, 111
1671143669.3862214, 896, 92, 359, 104, 280, 111
1671143669.4412005, 896, 92, 359, 104, 280, 111
1671143669.4969897, 896, 92, 359, 104, 280, 111
1671143669.5529485, 896, 92, 359, 104, 280, 112
1671143669.6249516, 896, 92, 359, 104, 280, 111
1671143669.7219508, 896, 92, 359, 104, 280, 111
1671143669.8079507, 896, 92, 359, 104, 280, 111
1671143669.913957, 896, 92, 359, 105, 280, 112
1671143669.9969506, 896, 92, 358, 104, 280, 112
1671143670.124952, 896, 92, 359, 104, 280, 111
1671143670.2499528, 896, 92, 358, 104, 280, 112
1671143670.4659522, 896, 92, 358, 104, 279, 112
1671143670.6879508, 896, 92, 358, 104, 279, 112
1671143671.4529483, 896, 92, 356, 109, 278, 117
1671143671.4979506, 896, 92, 356, 107, 278, 115
1671143671.5449495, 896, 92, 357, 105, 279, 113
1671143671.5969536, 896, 92, 357, 105, 279, 113
1671143671.64095, 896, 92, 357, 105, 278, 113
1671143671.7089512, 896, 92, 357, 105, 279, 113
1671143671.7839515, 896, 92, 357, 105, 278, 113
1671143672.0319505, 896, 92, 356, 104, 277, 112
1671143672.2699506, 896, 92, 357, 104, 278, 112
1671143672.7899492, 896, 92, 357, 104, 279, 112
1671143672.8479536, 896, 92, 357, 104, 278, 112
1671143672.9059484, 896, 92, 357, 104, 278, 112
1671143672.9599483, 896, 92, 357, 104, 278, 112
1671143673.0309484, 896, 92, 357, 104, 278, 112
1671143673.0779476, 896, 92, 357, 104, 279, 111
1671143673.1279483, 896, 92, 357, 104, 279, 112
1671143673.1789486, 896, 92, 357, 104, 279, 112
1671143673.2369483, 896, 92, 357, 104, 278, 113
1671143673.2969482, 896, 92, 357, 104, 278, 112
1671143673.383953, 896, 92, 357, 104, 278, 112
1671143673.4709523, 896, 92, 357, 104, 278, 112
1671143673.54795, 896, 92, 356, 104, 277, 112
1671143673.70695, 896, 92, 356, 104, 278, 112
1671143673.9019485, 896, 92, 356, 104, 278, 112
1671143674.0189486, 896, 92, 357, 103, 279, 112
1671143674.1999514, 896, 92, 362, 103, 283, 110
1671143674.316949, 896, 92, 358, 107, 281, 115
1671143674.5412781, 896, 92, 353, 103, 275, 112
1671143674.7229497, 896, 92, 354, 102, 276, 111
1671143674.8249514, 746, 84, 353, 102, 275, 111
1671143674.926951, 550, 166, 352, 102, 274, 111
1671143675.1619508, 621, 449, 351, 103, 273, 112
1671143675.355952, 952, 540, 349, 105, 272, 114
1671143675.497951, 945, 538, 350, 105, 272, 114
1671143675.6939492, 940, 540, 348, 104, 270, 113
1671143675.82395, 915, 536, 348, 104, 270, 113
1671143675.9909487, 738, 505, 350, 105, 273, 114
1671143676.1609564, 738, 511, 350, 105, 272, 114
1671143676.2859528, 746, 509, 350, 105, 271, 114
1671143676.5399487, 774, 518, 351, 105, 273, 114
1671143677.2372875, 835, 548, 348, 105, 269, 115
1671143677.2792842, 863, 552, 349, 105, 270, 115
1671143677.3217404, 875, 552, 349, 104, 270, 115
1671143677.3617485, 880, 551, 348, 105, 270, 114
1671143677.4037485, 882, 550, 347, 104, 269, 115
1671143677.4487529, 889, 548, 348, 105, 269, 115
1671143677.501752, 911, 544, 347, 104, 268, 115
1671143677.597754, 1021, 556, 347, 104, 268, 115
1671143677.7057536, 1104, 577, 348, 104, 270, 114
1671143677.9827533, 645, 467, 347, 104, 268, 115
1671143678.085754, 799, 402, 347, 104, 268, 115
1671143678.2347546, 1078, 473, 348, 104, 269, 115
1671143678.5407515, 854, 443, 346, 104, 267, 115
1671143678.7447522, 905, 428, 348, 104, 269, 115
1671143679.3557515, 1196, 465, 343, 104, 265, 115
1671143680.080752, 776, 388, 349, 105, 269, 115
1671143680.4517515, 967, 500, 348, 106, 269, 116
1671143680.6487527, 994, 506, 348, 106, 269, 116
1671143680.8157527, 990, 548, 347, 106, 268, 117
1671143680.949754, 830, 707, 348, 106, 269, 117
1671143681.1100368, 810, 714, 347, 107, 269, 117
1671143681.2917535, 904, 740, 348, 107, 268, 117
1671143681.482756, 930, 742, 348, 106, 269, 117
1671143681.672752, 944, 730, 347, 106, 268, 117
1671143681.802753, 961, 726, 346, 106, 267, 117
1671143681.8797514, 961, 726, 345, 106, 267, 117
1671143681.9507535, 961, 726, 345, 107, 266, 118
1671143682.0477524, 961, 726, 345, 107, 266, 117
1671143682.7107508, 961, 726, 345, 106, 267, 117
1671143682.7787545, 961, 726, 344, 107, 266, 117
1671143682.8737552, 989, 726, 344, 106, 266, 117
1671143682.9987514, 1025, 726, 345, 106, 266, 117
1671143683.0977538, 1036, 727, 346, 105, 268, 117
1671143683.2157547, 1043, 729, 347, 105, 268, 116
1671143683.322751, 1044, 731, 347, 106, 268, 117
1671143683.8797505, 1043, 736, 349, 106, 270, 117
1671143683.930751, 1031, 737, 348, 106, 270, 117
1671143683.9867516, 970, 727, 349, 106, 269, 117
1671143684.048751, 880, 707, 348, 106, 269, 117
1671143684.1167512, 828, 700, 348, 106, 269, 117
1671143684.1797519, 820, 700, 348, 106, 270, 117
1671143684.2437522, 819, 702, 348, 106, 269, 117
1671143684.368639, 867, 748, 347, 106, 268, 117
1671143684.4476392, 990, 784, 347, 106, 268, 117
1671143684.5769644, 1009, 788, 347, 107, 268, 117
1671143684.982639, 973, 778, 347, 107, 268, 117
1671143685.0556405, 904, 763, 347, 107, 268, 118
1671143685.131639, 872, 756, 347, 106, 268, 117
1671143685.2066402, 871, 756, 347, 107, 268, 117
1671143685.3896413, 937, 750, 346, 108, 267, 118
1671143685.5836415, 1023, 756, 345, 107, 267, 118
1671143685.81264, 1067, 747, 345, 108, 266, 118
1671143686.3466413, 901, 907, 345, 107, 266, 117
1671143686.4196382, 911, 908, 345, 107, 266, 118
1671143686.4796398, 932, 903, 345, 107, 266, 118
1671143686.539638, 956, 875, 345, 107, 266, 117
1671143686.6026433, 991, 824, 345, 107, 267, 118
1671143686.6706407, 1032, 792, 345, 108, 266, 118
1671143686.7476397, 1058, 783, 346, 108, 267, 117
1671143686.81664, 1115, 782, 345, 107, 267, 118
1671143686.8906384, 1168, 790, 347, 107, 268, 118
1671143686.9676402, 1219, 801, 347, 107, 268, 118
1671143687.0438883, 1262, 815, 346, 108, 267, 118
1671143687.8746412, 1894, 574, 345, 107, 266, 118
1671143687.9536417, 1850, 431, 346, 107, 268, 118
1671143688.0356412, 1825, 327, 346, 107, 268, 118
1671143688.0976386, 1809, 308, 346, 107, 268, 118
1671143688.154642, 1824, 273, 347, 106, 268, 117
1671143688.2116396, 1916, 197, 346, 107, 268, 118
1671143688.265639, 1919, 132, 347, 107, 268, 118
1671143688.325639, 1919, 111, 344, 106, 266, 117
1671143688.3876398, 1919, 111, 343, 105, 264, 116
1671143688.4496393, 1919, 111, 342, 105, 264, 116
1671143688.524639, 1908, 132, 342, 105, 264, 116
1671143688.59764, 1906, 134, 342, 105, 264, 116
1671143688.6816401, 1908, 162, 342, 105, 264, 116
1671143688.8206387, 1911, 203, 345, 108, 267, 117
1671143688.9456398, 1911, 204, 346, 109, 267, 118
1671143689.1196399, 1914, 252, 346, 108, 267, 119
1671143689.3036385, 1897, 321, 345, 108, 267, 118
1671143689.6896408, 1417, 685, 345, 107, 267, 118
1671143689.7636392, 1407, 688, 345, 108, 267, 118
1671143689.8366418, 1406, 688, 345, 108, 266, 118
1671143689.9996388, 1406, 688, 345, 107, 266, 118
1671143690.1376395, 1405, 688, 344, 108, 266, 119
1671143690.3406415, 1405, 688, 344, 108, 266, 118
1671143690.7206385, 1405, 688, 343, 105, 263, 115
1671143690.7816389, 1413, 678, 342, 105, 262, 115
1671143690.8576417, 1438, 639, 341, 105, 263, 116
1671143690.9256418, 1440, 600, 342, 105, 263, 116
1671143691.0046396, 1416, 548, 343, 106, 264, 116
1671143691.1756418, 1289, 607, 343, 106, 264, 116
1671143691.3826416, 1071, 631, 344, 105, 265, 116
1671143691.737639, 891, 598, 342, 106, 263, 117
1671143691.7996411, 888, 598, 342, 106, 263, 117
1671143691.8736405, 894, 589, 344, 106, 264, 117
1671143691.9486406, 1372, 283, 345, 108, 263, 119
1671143692.0346453, 1919, 125, 339, 104, 260, 116
1671143692.1656394, 1919, 190, 335, 105, 256, 116
1671143692.370638, 1917, 174, 336, 105, 257, 115
1671143692.518638, 1919, 214, 336, 105, 258, 114
1671143692.6146395, 1919, 214, 336, 105, 258, 114
1671143692.7776392, 1898, 214, 341, 106, 263, 115
1671143692.880638, 1895, 217, 344, 106, 264, 114
1671143692.961639, 1895, 261, 343, 106, 265, 114
1671143693.4003425, 480, 463, 344, 106, 265, 116
1671143693.4623442, 482, 473, 344, 106, 265, 116
1671143693.521344, 504, 535, 344, 106, 265, 116
1671143693.5853424, 540, 713, 343, 106, 264, 116
1671143693.654343, 593, 863, 342, 106, 264, 116
1671143693.7153442, 598, 871, 344, 106, 265, 117
1671143693.80437, 597, 869, 345, 107, 267, 117
1671143694.1294122, 857, 678, 343, 107, 264, 116
1671143694.211414, 884, 685, 343, 107, 263, 117
1671143694.2894154, 891, 686, 344, 107, 264, 117
1671143694.4324195, 929, 717, 344, 108, 265, 117
1671143694.5914137, 1082, 625, 342, 104, 263, 115
1671143694.717414, 1570, 0, 341, 104, 262, 115
1671143694.8664134, 1614, 0, 340, 105, 262, 114
1671143694.9924126, 1792, 1, 339, 105, 261, 115
1671143695.141412, 1792, 1, 338, 105, 259, 115
1671143695.2124147, 1792, 1, 339, 105, 260, 115
1671143695.3854158, 1792, 1, 341, 105, 262, 115
1671143695.6394148, 1203, 1079, 340, 109, 262, 120
1671143695.9534166, 1123, 1029, 341, 109, 263, 119
1671143696.9054172, 1433, 896, 340, 109, 262, 119
1671143696.9734135, 1433, 896, 341, 109, 263, 119
1671143697.0354133, 1431, 898, 340, 109, 262, 120
1671143697.0974145, 1429, 900, 341, 108, 263, 119
1671143697.157417, 1429, 900, 341, 109, 262, 119
1671143697.2244194, 1427, 902, 341, 109, 262, 119
1671143697.2834177, 1424, 903, 342, 108, 262, 119
1671143697.3404148, 1422, 905, 341, 109, 263, 119
1671143697.4174151, 1420, 907, 341, 109, 262, 119
1671143697.489411, 1420, 907, 341, 108, 262, 120
1671143697.5454147, 1420, 907, 341, 109, 263, 119
1671143697.6084151, 1419, 909, 341, 109, 263, 119
1671143697.6644511, 1418, 909, 341, 108, 263, 119
1671143697.9034204, 1416, 911, 341, 109, 262, 119
1671143697.9864147, 1416, 911, 342, 109, 263, 119
1671143698.0964115, 1416, 911, 342, 108, 263, 118
1671143698.2084155, 1416, 911, 342, 108, 263, 118
1671143698.3844137, 1397, 922, 340, 109, 261, 119
1671143698.4564135, 1382, 929, 341, 108, 262, 119
1671143698.6947098, 1330, 968, 341, 108, 262, 118
1671143698.8654134, 1277, 997, 340, 109, 261, 119
1671143699.0054185, 1273, 993, 340, 108, 262, 119
1671143699.2284176, 1257, 976, 340, 109, 261, 119
1671143699.2924197, 1255, 975, 339, 109, 260, 119
1671143699.408415, 1251, 976, 339, 110, 260, 120
1671143699.6404161, 1378, 1031, 339, 110, 261, 120
1671143699.8284187, 1272, 1058, 340, 110, 262, 120
1671143700.3774137, 1394, 1068, 342, 110, 263, 120
1671143700.443414, 1394, 1068, 342, 110, 263, 120
1671143700.498418, 1394, 1068, 342, 110, 263, 120
1671143700.561467, 1394, 1068, 342, 110, 263, 120
1671143700.6454184, 1394, 1068, 342, 110, 263, 120
1671143700.6974163, 1394, 1068, 342, 110, 263, 120
1671143700.765413, 1394, 1068, 342, 110, 262, 120
1671143700.8394182, 1393, 1067, 342, 110, 263, 120
1671143700.9544184, 1386, 1065, 342, 111, 263, 120
1671143701.2194095, 1385, 1064, 345, 108, 265, 118
1671143701.4389765, 1385, 1062, 345, 108, 266, 118
1671143701.5659769, 1385, 1062, 345, 108, 265, 118
1671143701.8299794, 1385, 1062, 345, 107, 266, 117
1671143702.3997402, 1380, 963, 342, 110, 264, 120
1671143702.4397047, 1380, 959, 342, 110, 263, 120
1671143702.4877048, 1380, 959, 343, 110, 263, 120
1671143702.5355916, 1380, 959, 342, 110, 263, 120
1671143702.5905936, 1380, 958, 342, 109, 263, 120
1671143702.655592, 1380, 958, 342, 110, 262, 120
1671143702.940593, 1306, 904, 344, 107, 265, 117
1671143703.3405933, 995, 664, 342, 108, 263, 118
1671143703.6465926, 1026, 708, 345, 108, 265, 118
1671143703.8325927, 1026, 710, 344, 109, 265, 118
1671143704.0095925, 1026, 712, 344, 109, 265, 118
1671143704.069594, 1026, 713, 345, 109, 266, 118
1671143704.1915922, 1316, 498, 340, 107, 261, 117
1671143704.3235934, 1890, 106, 340, 108, 261, 117
1671143704.3945937, 1919, 93, 341, 107, 261, 117
1671143704.566594, 1919, 147, 341, 107, 261, 117
1671143704.7285936, 1911, 189, 339, 106, 261, 117
1671143704.9005907, 1908, 205, 341, 107, 262, 116
1671143704.9565918, 1909, 216, 341, 107, 262, 116
1671143705.0385942, 1908, 278, 340, 106, 261, 117
1671143705.260594, 1861, 321, 346, 106, 267, 115
1671143705.3415935, 1554, 220, 348, 106, 268, 115
1671143705.496594, 1183, 652, 344, 110, 265, 119
1671143705.6015933, 1178, 904, 342, 110, 264, 120
1671143705.7485921, 1165, 983, 344, 110, 265, 119
1671143705.8955925, 1059, 1073, 346, 110, 267, 119
1671143706.0595949, 714, 1069, 344, 110, 265, 120
1671143706.2055094, 608, 1042, 346, 109, 266, 119
1671143707.1895082, 605, 1046, 343, 108, 265, 118
1671143707.2805095, 605, 1049, 344, 108, 266, 118
1671143707.3425093, 614, 1054, 344, 108, 266, 118
1671143707.3945086, 634, 1058, 343, 108, 264, 118
1671143707.4475062, 666, 1064, 343, 108, 264, 118
1671143707.5065117, 698, 1069, 342, 108, 263, 118
1671143707.5585077, 708, 1071, 343, 108, 263, 118
1671143707.6165104, 724, 1072, 343, 108, 264, 117
1671143707.6835096, 757, 1073, 343, 108, 264, 117
1671143707.745508, 785, 1077, 344, 107, 265, 117
1671143707.8535082, 817, 1079, 343, 107, 263, 116
1671143707.9775064, 817, 1079, 338, 105, 259, 115
1671143708.0655084, 818, 1079, 338, 107, 258, 118
1671143708.2215068, 819, 1079, 340, 111, 260, 122
1671143708.2905092, 823, 1073, 346, 112, 266, 123
1671143708.359507, 824, 1070, 348, 112, 268, 123
1671143708.5597188, 824, 1070, 347, 113, 267, 124
1671143708.998719, 1245, 1079, 346, 117, 267, 127
1671143709.4677193, 1285, 1063, 340, 121, 262, 132
1671143709.518721, 1295, 1068, 341, 121, 262, 132
1671143709.5847175, 1318, 1074, 341, 121, 262, 133
1671143709.6437173, 1343, 1078, 340, 122, 262, 133
1671143709.7257216, 1349, 1079, 341, 122, 263, 133
1671143709.775718, 1349, 1079, 342, 122, 263, 133
1671143709.8477175, 1351, 1079, 341, 122, 262, 133
1671143709.9137235, 1358, 1079, 340, 121, 261, 132
1671143709.9847186, 1362, 1078, 339, 121, 261, 132
1671143710.0647194, 1362, 1076, 339, 122, 260, 133
1671143710.2667189, 1362, 1073, 338, 121, 260, 132
1671143710.351719, 1362, 1073, 338, 120, 260, 132
1671143710.516721, 1345, 1065, 339, 117, 261, 128
1671143710.651719, 1345, 1065, 342, 114, 263, 126
1671143711.0077183, 1345, 1065, 340, 119, 262, 130
1671143711.059718, 1347, 1065, 340, 118, 262, 130
1671143711.1267204, 1358, 1065, 341, 118, 263, 130
1671143711.2029774, 1375, 1065, 341, 119, 263, 130
1671143711.284978, 1391, 1063, 340, 119, 262, 130
1671143711.3939748, 1396, 1063, 340, 119, 261, 130
1671143711.6229777, 1424, 1063, 337, 118, 258, 130
1671143711.7689743, 1431, 1057, 331, 116, 253, 130
1671143711.9049757, 1431, 1056, 333, 115, 256, 127
1671143712.0389764, 1433, 1056, 331, 113, 253, 126
1671143712.0969756, 1433, 1056, 330, 112, 253, 126
1671143712.165979, 1433, 1056, 331, 108, 254, 123
1671143712.332976, 1433, 1056, 338, 105, 261, 117
1671143712.510976, 1435, 1059, 345, 109, 267, 120
1671143712.8109753, 1435, 1057, 342, 110, 264, 122
1671143712.8909788, 1432, 1056, 340, 110, 263, 123
1671143712.9579763, 1421, 1057, 340, 111, 263, 123
1671143713.6329772, 1391, 1062, 342, 111, 264, 124
1671143713.6789773, 1391, 1062, 341, 112, 263, 124
1671143713.724974, 1391, 1062, 341, 112, 263, 124
1671143713.7709756, 1391, 1062, 340, 112, 263, 124
1671143713.8229766, 1391, 1062, 342, 112, 265, 124
1671143713.8669796, 1391, 1062, 344, 112, 265, 124
1671143713.916977, 1391, 1062, 344, 112, 266, 123
1671143713.9659772, 1391, 1062, 345, 112, 266, 123
1671143714.0165377, 1391, 1062, 344, 111, 266, 123
1671143714.0624654, 1387, 1062, 344, 111, 265, 123
1671143714.114462, 1374, 1063, 343, 111, 265, 124
1671143714.342239, 1366, 1062, 345, 112, 267, 123
1671143714.4332392, 1332, 1052, 346, 111, 267, 123
1671143714.6162388, 804, 903, 343, 112, 265, 124
1671143714.6912417, 738, 803, 343, 111, 265, 124
1671143714.773244, 793, 776, 343, 113, 265, 124
1671143714.9962397, 874, 782, 346, 111, 267, 123
1671143715.0912395, 908, 802, 345, 111, 266, 123
1671143715.2342396, 996, 831, 344, 111, 266, 124
1671143715.744241, 1903, 48, 338, 109, 260, 122
1671143715.8052394, 1893, 87, 339, 110, 261, 121
1671143715.8632383, 1892, 91, 339, 110, 261, 121
1671143715.9192445, 1892, 92, 340, 109, 262, 121
1671143715.9782598, 1895, 107, 340, 109, 262, 120
1671143716.0682378, 1919, 165, 340, 108, 261, 120
1671143716.150239, 1919, 165, 338, 107, 261, 120
1671143716.2682414, 1900, 43, 339, 107, 261, 119
1671143716.660242, 1817, 0, 339, 107, 262, 119
1671143716.8952441, 1767, 90, 344, 111, 266, 122
1671143716.9662387, 1598, 387, 344, 110, 266, 122
1671143717.0382407, 1394, 705, 343, 110, 265, 122
1671143717.1122403, 1251, 896, 342, 111, 264, 122
1671143717.1842387, 1183, 953, 343, 110, 265, 122
1671143717.3422403, 1101, 977, 344, 112, 266, 122
1671143717.489239, 1066, 1052, 345, 111, 266, 122
1671143717.686241, 1064, 1054, 343, 111, 264, 123
1671143717.980241, 1080, 1056, 345, 112, 266, 122
1671143718.249239, 1080, 1056, 341, 112, 263, 123
1671143719.1702416, 1093, 1014, 342, 111, 264, 123
1671143719.3267124, 1183, 861, 344, 111, 266, 124
1671143719.3707137, 1211, 822, 344, 111, 266, 124
1671143719.4177139, 1224, 806, 344, 112, 266, 124
1671143719.4627142, 1236, 794, 344, 112, 266, 124
1671143719.507712, 1247, 782, 344, 112, 266, 124
1671143719.5637128, 1270, 758, 344, 111, 265, 124
1671143719.614712, 1298, 721, 343, 112, 265, 124
1671143719.722713, 1416, 570, 344, 111, 266, 124
1671143720.0427165, 1439, 542, 342, 112, 263, 125
1671143720.292715, 1445, 529, 344, 112, 266, 124
1671143720.5237124, 1445, 529, 342, 112, 264, 125
1671143720.6857119, 1446, 525, 344, 112, 266, 124
1671143720.7997127, 1446, 525, 344, 111, 265, 124
1671143721.5099392, 1446, 525, 342, 109, 263, 122
1671143721.568939, 1446, 525, 343, 109, 264, 121
1671143721.6329396, 1446, 525, 344, 110, 266, 122
1671143721.6839387, 1446, 525, 344, 111, 266, 123
1671143721.7529407, 1446, 525, 343, 111, 266, 123
1671143721.7989821, 1446, 525, 342, 111, 265, 123
1671143721.8419416, 1446, 525, 342, 110, 264, 122
1671143721.886953, 1446, 525, 342, 110, 263, 123
1671143721.938728, 1446, 525, 342, 110, 264, 123
1671143721.9867287, 1446, 525, 341, 111, 264, 122
1671143722.034729, 1446, 525, 342, 110, 265, 122
1671143722.2817326, 1446, 525, 341, 110, 264, 122
1671143722.5327291, 1441, 519, 342, 107, 265, 119
1671143722.5937293, 1441, 519, 342, 107, 265, 119
1671143722.6647284, 1440, 519, 342, 107, 264, 118
1671143722.7507286, 1388, 506, 341, 107, 263, 118
1671143722.8647292, 1191, 447, 342, 107, 264, 119
1671143722.9727294, 970, 411, 345, 108, 267, 119
1671143723.1897295, 537, 404, 349, 107, 271, 117
1671143723.2977264, 507, 407, 349, 107, 271, 118
1671143723.3867269, 462, 448, 350, 108, 272, 118
1671143723.5177279, 216, 479, 352, 108, 275, 118
1671143723.6217272, 87, 439, 354, 109, 276, 118
1671143723.7387285, 82, 433, 353, 109, 275, 118
1671143724.087728, 219, 426, 355, 108, 278, 117
1671143724.1617286, 229, 456, 354, 108, 276, 117
1671143724.2487304, 227, 483, 353, 108, 275, 117
1671143724.5247273, 227, 479, 354, 109, 276, 117
1671143724.6457317, 229, 475, 354, 109, 277, 116
1671143724.7207289, 220, 461, 354, 106, 278, 114
1671143724.9477277, 0, 0, 356, 104, 279, 113
1671143725.0157282, 0, 0, 356, 104, 279, 112
1671143725.1587293, 0, 14, 357, 103, 280, 111
1671143725.229729, 22, 6, 357, 103, 280, 111
1671143725.3367267, 34, 4, 357, 102, 281, 111
1671143725.4927282, 55, 11, 356, 100, 280, 109
1671143726.2216353, 502, 0, 358, 98, 281, 107
1671143726.2756395, 620, 0, 357, 98, 280, 108
1671143726.3286355, 623, 0, 356, 99, 280, 108
1671143726.3896365, 622, 0, 356, 99, 279, 108
1671143726.4746375, 621, 0, 357, 99, 280, 108
1671143726.5976377, 723, 44, 356, 101, 279, 109
1671143726.7086377, 1032, 509, 357, 101, 279, 109
1671143727.002637, 1058, 747, 357, 102, 279, 111
1671143727.5606384, 1056, 707, 355, 103, 278, 111
1671143727.6116407, 1056, 707, 354, 102, 277, 111
1671143727.6586382, 1056, 707, 354, 103, 276, 112
1671143727.7096374, 1056, 707, 354, 102, 276, 111
1671143727.7616355, 1056, 707, 353, 103, 276, 112
1671143727.8206375, 1056, 707, 354, 102, 277, 111
1671143728.0206358, 1056, 707, 356, 103, 278, 111
1671143728.1376379, 1056, 708, 357, 104, 280, 112
1671143728.255636, 1056, 708, 358, 104, 280, 113
1671143728.8156354, 1056, 708, 359, 105, 281, 113
1671143728.8706355, 1055, 709, 358, 104, 280, 113
1671143728.9206383, 1055, 709, 357, 105, 279, 114
1671143728.9706376, 1055, 709, 357, 105, 280, 114
1671143729.0256376, 1055, 709, 357, 105, 280, 113
1671143729.095637, 1055, 709, 358, 105, 280, 113
1671143729.1626356, 1055, 709, 357, 105, 279, 113
1671143729.2306376, 1055, 709, 357, 105, 279, 113
1671143729.3876388, 1206, 798, 357, 105, 279, 114
1671143729.559638, 1371, 1054, 356, 106, 278, 115
1671143729.6986353, 1387, 1079, 355, 106, 278, 115
1671143729.9066362, 1447, 1060, 355, 106, 278, 115
1671143730.063637, 1447, 1060, 355, 106, 278, 115
1671143730.1946359, 1451, 1033, 354, 102, 275, 112
1671143730.795638, 1804, 0, 353, 103, 275, 112
1671143730.8916368, 1804, 0, 353, 102, 275, 112
1671143730.9606383, 1804, 0, 353, 102, 275, 112
1671143731.0396364, 1801, 11, 353, 103, 275, 112
1671143731.120639, 1731, 225, 354, 106, 277, 115
1671143731.210641, 1595, 644, 354, 107, 277, 115
1671143731.3036394, 1470, 914, 354, 107, 277, 115
1671143731.5056388, 1437, 1044, 354, 107, 276, 115
1671143731.6546357, 1433, 1071, 353, 107, 276, 116
1671143731.845636, 1432, 1074, 353, 106, 276, 116
1671143731.913638, 1430, 1073, 353, 107, 275, 116
1671143732.037635, 1262, 985, 356, 105, 278, 115
1671143732.348639, 374, 807, 357, 106, 279, 115
1671143732.4246395, 374, 807, 357, 106, 279, 115
1671143732.490637, 374, 807, 357, 106, 279, 115
1671143732.6096377, 469, 828, 357, 106, 279, 115
1671143732.7916384, 672, 875, 357, 107, 279, 116
1671143733.0006378, 824, 904, 357, 107, 278, 115
1671143733.1206372, 869, 887, 357, 107, 278, 115
1671143733.2536356, 1076, 908, 356, 107, 277, 116
1671143733.3636389, 1124, 923, 356, 107, 278, 116
1671143733.428636, 1153, 897, 355, 107, 276, 116
1671143733.5646439, 1189, 547, 355, 107, 277, 117
1671143733.680635, 1189, 547, 356, 104, 278, 114
1671143733.8206365, 1155, 536, 356, 104, 278, 114
1671143733.8876357, 1092, 510, 356, 105, 278, 114
1671143733.9566357, 1096, 494, 356, 105, 278, 114
1671143734.0756378, 1361, 436, 353, 106, 275, 114
1671143734.2266362, 1676, 431, 353, 106, 275, 115
1671143734.3876379, 1635, 454, 353, 105, 275, 115
1671143734.5106368, 1368, 651, 354, 108, 277, 117
1671143734.8526373, 1335, 1045, 354, 109, 276, 117
1671143735.0766385, 1384, 1076, 354, 108, 276, 117
1671143735.1826355, 1396, 1076, 355, 108, 277, 117
1671143735.3296387, 1397, 1076, 353, 109, 275, 117
1671143735.4856384, 1406, 1070, 352, 109, 275, 118
1671143735.6936376, 1417, 1061, 352, 109, 275, 118
1671143736.5166354, 1420, 1057, 354, 108, 276, 118
1671143737.4957879, 1005, 1008, 357, 109, 278, 118
1671143737.549787, 1012, 1013, 357, 109, 278, 118
1671143737.5987844, 1036, 1023, 356, 109, 277, 118
1671143737.6577866, 1066, 1034, 356, 109, 278, 118
1671143737.7067864, 1086, 1040, 356, 109, 277, 118
1671143737.7555022, 1097, 1043, 356, 109, 278, 118
1671143737.7915075, 1102, 1044, 357, 109, 277, 118
1671143737.8295028, 1104, 1045, 356, 109, 277, 118
1671143737.8863053, 1104, 1045, 357, 109, 278, 118
1671143737.9278054, 1104, 1045, 357, 109, 278, 118
1671143737.9789748, 1104, 1045, 356, 109, 277, 118
1671143738.0279758, 1104, 1045, 356, 109, 278, 118
1671143738.0839784, 1101, 1049, 357, 109, 278, 118
1671143738.1399798, 1095, 1052, 357, 109, 278, 118
1671143738.202978, 1091, 1054, 356, 109, 277, 118
1671143738.2649775, 1091, 1054, 356, 109, 277, 118
1671143738.3319778, 1091, 1054, 356, 109, 277, 118
1671143738.4219775, 1091, 1054, 357, 109, 278, 119
