time, mouse_x, mouse_y, right_eye_x, right_eye_y, left_eye_x, left_eye_y
1671143132.7992852, 545, 1076, 352, 101, 276, 107
1671143132.8852825, 557, 1078, 352, 101, 276, 108
1671143133.0562844, 565, 1077, 353, 101, 276, 107
1671143133.3452864, 789, 1058, 352, 100, 274, 106
1671143134.0078642, 434, 590, 353, 100, 277, 106
1671143134.0778625, 432, 588, 353, 100, 276, 106
1671143134.1588652, 409, 575, 353, 100, 276, 106
1671143134.2448633, 359, 557, 353, 100, 277, 106
1671143134.327863, 309, 535, 354, 100, 277, 106
1671143134.4018633, 256, 501, 353, 100, 277, 106
1671143134.492864, 178, 453, 354, 99, 278, 105
1671143134.5758612, 135, 430, 354, 99, 278, 105
1671143134.6848655, 81, 415, 354, 99, 278, 105
1671143134.7668633, 60, 401, 354, 99, 278, 105
1671143134.8569477, 46, 350, 354, 99, 279, 105
1671143134.9858618, 42, 259, 354, 98, 278, 105
1671143135.1598637, 49, 228, 355, 99, 278, 105
1671143135.2988613, 68, 221, 354, 99, 279, 105
1671143135.4138641, 169, 212, 354, 98, 278, 105
1671143135.4988632, 213, 214, 354, 99, 278, 105
1671143135.6518629, 283, 286, 354, 99, 277, 105
1671143135.7708619, 318, 391, 355, 98, 278, 104
1671143135.9478955, 345, 507, 354, 100, 278, 106
1671143136.0178657, 352, 568, 354, 100, 278, 106
1671143136.1038656, 338, 611, 354, 100, 278, 106
1671143136.185863, 334, 620, 354, 100, 277, 106
1671143136.3208623, 310, 668, 355, 100, 278, 106
1671143136.4538612, 260, 738, 354, 101, 278, 106
1671143136.8588624, 627, 709, 354, 101, 278, 106
1671143137.2698615, 836, 337, 353, 100, 276, 106
1671143137.326863, 863, 307, 353, 100, 276, 106
1671143137.3988624, 906, 288, 352, 100, 276, 106
1671143137.4738626, 926, 299, 353, 100, 276, 106
1671143137.5368598, 951, 328, 353, 100, 275, 106
1671143137.6048632, 967, 350, 352, 100, 276, 106
1671143137.691862, 973, 377, 352, 100, 275, 106
1671143137.7558618, 990, 405, 352, 100, 276, 106
1671143137.8138633, 1007, 448, 352, 100, 275, 106
1671143137.8708603, 1019, 537, 352, 101, 275, 106
1671143137.9588668, 1021, 658, 352, 101, 274, 106
1671143138.092865, 1025, 778, 351, 101, 275, 107
1671143138.2158668, 1076, 851, 352, 101, 274, 106
1671143138.3438628, 1130, 893, 351, 102, 274, 107
1671143138.4873781, 1145, 907, 351, 102, 274, 107
1671143138.8823783, 1667, 598, 349, 102, 272, 108
1671143138.9543788, 1737, 527, 349, 101, 272, 107
1671143139.035378, 1803, 454, 348, 102, 272, 107
1671143139.1173782, 1844, 383, 348, 101, 272, 107
1671143139.2213814, 1843, 320, 349, 101, 271, 107
1671143139.4793768, 1756, 189, 348, 101, 271, 107
1671143139.5703785, 1734, 155, 348, 101, 271, 107
1671143139.7803786, 1703, 72, 348, 101, 271, 107
1671143139.9953785, 1302, 63, 349, 101, 272, 107
1671143140.1813943, 1189, 171, 350, 101, 273, 107
1671143140.3273787, 1239, 290, 351, 101, 273, 108
1671143140.5563793, 1324, 617, 350, 103, 273, 108
1671143140.7333786, 1335, 716, 350, 103, 273, 109
1671143140.9033763, 1323, 775, 350, 103, 273, 109
1671143141.0623763, 1300, 826, 350, 104, 273, 109
1671143141.1404536, 1236, 867, 351, 104, 273, 110
1671143141.3283808, 1007, 928, 351, 104, 274, 110
1671143141.5783799, 1276, 1033, 350, 104, 273, 110
1671143141.84238, 1701, 991, 349, 104, 273, 111
1671143142.024378, 1799, 895, 348, 105, 271, 110
1671143142.2193782, 1919, 809, 348, 104, 271, 110
1671143142.5743794, 1775, 482, 349, 102, 272, 109
1671143142.8083775, 1590, 512, 349, 102, 272, 109
1671143143.0193794, 1388, 513, 350, 104, 272, 109
1671143143.2473783, 1138, 606, 351, 104, 273, 110
1671143143.5184352, 936, 676, 351, 104, 274, 110
1671143143.6234262, 929, 680, 351, 104, 274, 110
1671143143.8114274, 797, 655, 352, 104, 275, 110
1671143143.9474266, 606, 625, 352, 104, 275, 109
1671143144.0774267, 534, 609, 354, 103, 277, 110
1671143144.2044291, 410, 563, 354, 103, 277, 109
1671143144.577446, 324, 349, 355, 102, 277, 109
1671143144.6824465, 292, 242, 356, 102, 278, 108
1671143144.8214474, 220, 98, 355, 102, 278, 109
1671143145.017445, 136, 0, 356, 102, 278, 108
1671143145.2054446, 85, 0, 356, 102, 278, 108
1671143145.3034456, 49, 0, 355, 102, 279, 109
1671143145.545469, 41, 0, 352, 103, 275, 109
1671143146.7093003, 587, 178, 354, 101, 276, 107
1671143146.7753015, 627, 240, 354, 102, 276, 108
1671143146.8502994, 671, 306, 354, 102, 276, 108
1671143146.9143016, 685, 325, 354, 102, 276, 108
1671143146.9723043, 694, 336, 354, 103, 276, 109
1671143147.0353026, 712, 363, 354, 103, 276, 109
1671143147.1113045, 750, 394, 354, 103, 275, 109
1671143147.1943014, 829, 397, 354, 104, 275, 110
1671143147.2843013, 995, 294, 352, 104, 274, 110
1671143147.3823018, 1155, 125, 352, 104, 274, 110
1671143147.4433007, 1156, 111, 353, 103, 274, 109
1671143147.5183089, 1149, 71, 352, 103, 274, 109
1671143147.5762975, 1148, 68, 352, 103, 274, 109
1671143147.6423368, 1148, 68, 352, 103, 274, 109
1671143147.6943004, 1148, 67, 352, 103, 274, 109
1671143147.7542992, 1155, 56, 352, 103, 274, 109
1671143147.808303, 1161, 39, 351, 103, 274, 109
1671143147.8623059, 1162, 35, 351, 103, 274, 109
1671143147.9273021, 1162, 35, 352, 102, 273, 109
1671143147.9863026, 1162, 34, 351, 103, 273, 109
1671143148.067301, 1162, 33, 351, 103, 273, 109
1671143148.1443002, 1165, 35, 350, 104, 273, 110
1671143148.2513037, 1271, 140, 351, 104, 273, 110
1671143148.4651554, 1440, 297, 350, 104, 272, 110
1671143148.7651565, 1449, 451, 349, 104, 271, 110
1671143149.063157, 1648, 245, 347, 104, 270, 111
1671143149.163158, 1823, 92, 347, 104, 269, 111
1671143149.2441587, 1878, 18, 346, 104, 269, 110
1671143149.4951549, 1887, 2, 346, 104, 269, 111
1671143149.8701594, 1369, 94, 350, 104, 272, 111
1671143149.946155, 1203, 109, 350, 103, 272, 110
1671143150.0251572, 1150, 103, 350, 104, 272, 111
1671143150.1181574, 1078, 110, 350, 103, 272, 110
1671143150.3191574, 1512, 44, 349, 104, 270, 111
1671143150.44116, 1629, 67, 349, 104, 271, 111
1671143150.8161595, 1847, 414, 347, 105, 269, 111
1671143150.8881571, 1919, 431, 347, 105, 269, 112
1671143150.9571629, 1919, 441, 347, 105, 270, 112
1671143151.0271554, 1919, 441, 348, 105, 269, 112
1671143151.1081579, 1895, 469, 348, 105, 270, 112
1671143151.3521569, 1569, 481, 350, 105, 272, 111
1671143151.5501564, 1592, 525, 347, 108, 270, 114
1671143151.704157, 1534, 681, 349, 107, 271, 114
1671143151.8521554, 1131, 323, 351, 107, 273, 113
1671143151.991251, 1048, 79, 350, 107, 273, 113
1671143152.0912611, 1105, 7, 351, 107, 273, 113
1671143152.2941587, 1080, 54, 351, 107, 272, 113
1671143152.460156, 986, 342, 352, 108, 274, 114
1671143152.6391566, 1074, 561, 352, 108, 274, 114
1671143152.8371568, 1386, 734, 349, 110, 272, 116
1671143152.9913685, 1621, 714, 349, 110, 271, 116
1671143153.4767292, 1824, 1021, 346, 111, 269, 118
1671143153.5617294, 1825, 1026, 346, 111, 268, 118
1671143153.6347277, 1825, 1026, 347, 111, 269, 118
1671143153.6997292, 1825, 1026, 347, 111, 269, 119
1671143153.7697268, 1824, 1025, 346, 112, 269, 119
1671143153.8337271, 1788, 993, 346, 112, 269, 119
1671143153.9097493, 1692, 947, 348, 110, 270, 117
1671143154.1007318, 1357, 798, 350, 111, 272, 117
1671143154.2937276, 1266, 765, 349, 112, 271, 118
1671143154.5187275, 1426, 792, 348, 111, 270, 117
1671143154.777727, 1437, 703, 348, 111, 270, 117
1671143155.0197282, 1024, 552, 350, 111, 272, 117
1671143155.1087284, 984, 634, 350, 111, 272, 117
1671143155.250732, 998, 790, 351, 111, 272, 117
1671143155.3527293, 968, 833, 351, 111, 273, 118
1671143155.5257328, 952, 847, 351, 112, 273, 118
1671143155.669728, 934, 840, 351, 112, 273, 118
1671143155.8427296, 778, 747, 351, 111, 273, 118
1671143155.9667284, 827, 696, 352, 111, 273, 118
1671143156.452565, 740, 831, 351, 111, 273, 118
1671143156.942566, 678, 840, 352, 112, 274, 118
1671143157.0065644, 697, 852, 352, 111, 274, 118
1671143157.0695643, 706, 859, 353, 111, 274, 118
1671143157.1265645, 699, 872, 353, 112, 274, 118
1671143157.1895661, 675, 895, 353, 112, 274, 118
1671143157.261565, 641, 920, 353, 112, 274, 118
1671143157.3175645, 610, 951, 353, 112, 275, 118
1671143157.3865674, 551, 1011, 353, 112, 275, 119
1671143157.4545646, 494, 1037, 354, 112, 275, 119
1671143157.5305657, 412, 1041, 354, 112, 276, 118
1671143157.6115649, 324, 1025, 355, 112, 276, 119
1671143157.874564, 219, 776, 355, 111, 277, 118
1671143158.1045651, 211, 666, 355, 111, 277, 118
1671143158.2225661, 212, 661, 355, 111, 277, 118
1671143158.4195642, 336, 640, 354, 111, 276, 118
1671143158.5750911, 418, 629, 354, 111, 276, 118
1671143158.6660938, 502, 619, 354, 111, 275, 118
1671143158.8620927, 687, 582, 353, 111, 275, 118
1671143159.016092, 706, 493, 353, 110, 275, 117
1671143159.229095, 638, 381, 353, 110, 276, 117
1671143159.4490955, 482, 339, 355, 111, 277, 117
1671143159.54409, 433, 347, 355, 111, 277, 118
1671143159.708433, 410, 385, 354, 111, 276, 118
1671143159.984093, 392, 480, 354, 111, 275, 118
1671143160.2790914, 645, 501, 352, 111, 274, 118
1671143160.4030933, 804, 522, 352, 112, 273, 118
1671143160.79809, 1039, 606, 351, 112, 273, 119
1671143160.8950922, 1096, 628, 351, 113, 272, 119
1671143160.9790921, 1152, 648, 351, 113, 273, 119
1671143161.0850925, 1226, 674, 351, 113, 272, 120
1671143161.3040955, 1412, 726, 349, 114, 270, 120
1671143161.629302, 1638, 832, 348, 114, 270, 120
1671143162.0199947, 1730, 920, 348, 114, 269, 120
1671143162.1939952, 1832, 925, 347, 114, 269, 121
1671143162.360998, 1868, 924, 346, 114, 269, 121
1671143162.5409966, 1854, 890, 347, 115, 269, 121
1671143163.1999943, 1715, 599, 348, 113, 269, 120
1671143163.261995, 1714, 596, 348, 113, 269, 120
1671143163.3249917, 1714, 594, 348, 113, 269, 121
1671143163.3789918, 1714, 594, 348, 113, 270, 120
1671143163.4340475, 1714, 592, 348, 113, 269, 120
1671143163.4880524, 1711, 582, 348, 113, 269, 120
1671143163.5550478, 1701, 564, 348, 113, 269, 120
1671143163.6200485, 1686, 544, 347, 114, 269, 120
1671143163.700048, 1660, 511, 348, 113, 269, 120
1671143163.7940483, 1640, 478, 348, 113, 269, 120
1671143164.0250473, 1623, 372, 349, 112, 270, 119
1671143164.2860487, 1619, 358, 348, 113, 270, 120
1671143164.5300508, 1629, 297, 348, 113, 269, 119
1671143164.732047, 1632, 279, 348, 113, 269, 119
1671143164.8640501, 1632, 395, 348, 113, 270, 120
1671143165.0190487, 1545, 369, 349, 113, 270, 120
1671143165.2140522, 1271, 310, 350, 112, 271, 119
1671143165.4010487, 1212, 295, 350, 113, 272, 119
1671143166.3888054, 741, 134, 352, 111, 274, 119
1671143166.4388053, 737, 136, 352, 111, 274, 119
1671143166.4878051, 744, 142, 352, 112, 273, 118
1671143166.5378067, 804, 181, 352, 111, 273, 119
1671143166.5988033, 1062, 314, 353, 111, 274, 119
1671143166.6608045, 1387, 465, 351, 112, 272, 119
1671143166.7118034, 1593, 628, 351, 112, 273, 119
1671143166.7618036, 1714, 781, 347, 115, 270, 121
1671143166.8788037, 1796, 957, 348, 115, 269, 122
1671143166.927803, 1793, 984, 348, 115, 269, 122
1671143166.9798045, 1855, 1038, 348, 115, 270, 123
1671143167.0378022, 1919, 1079, 347, 115, 269, 122
1671143167.0980616, 1917, 1079, 347, 115, 269, 122
1671143167.153064, 1915, 1079, 348, 115, 269, 122
1671143168.0819943, 1879, 1051, 346, 116, 268, 122
1671143168.4509976, 1875, 1051, 346, 115, 268, 123
1671143168.542995, 1873, 1052, 346, 116, 268, 122
1671143168.6569963, 1873, 1052, 347, 116, 268, 122
1671143168.7339947, 1873, 1052, 347, 116, 269, 122
1671143168.8279955, 1873, 1052, 347, 116, 269, 122
1671143169.0149977, 1861, 1040, 349, 115, 270, 122
1671143169.3959997, 1299, 482, 351, 113, 272, 120
1671143169.6949937, 910, 283, 354, 112, 275, 119
1671143170.7399948, 948, 425, 351, 113, 273, 120
1671143170.8129947, 958, 451, 351, 114, 273, 120
1671143170.869992, 969, 461, 351, 114, 273, 120
1671143170.9469926, 970, 462, 352, 113, 273, 119
1671143171.007486, 970, 462, 352, 112, 273, 120
1671143171.069485, 970, 462, 352, 113, 272, 120
1671143171.1344893, 956, 457, 352, 113, 272, 120
1671143171.211487, 913, 436, 352, 112, 273, 120
1671143171.2724848, 904, 432, 352, 112, 273, 119
1671143171.3359244, 904, 432, 351, 112, 273, 119
1671143171.383922, 911, 426, 351, 112, 273, 119
1671143171.4349217, 939, 403, 352, 112, 272, 120
1671143171.4969232, 1016, 384, 350, 113, 271, 120
1671143171.5689197, 1316, 474, 347, 116, 269, 122
1671143171.6379225, 1742, 696, 347, 115, 269, 122
1671143171.723921, 1858, 869, 347, 116, 269, 123
1671143171.8919241, 1899, 303, 347, 112, 269, 119
1671143172.1229217, 1785, 44, 347, 112, 269, 119
1671143172.3509202, 1763, 14, 348, 112, 269, 119
1671143172.544922, 1801, 0, 348, 112, 269, 119
1671143172.6719205, 1817, 9, 348, 112, 270, 119
1671143172.8459225, 1798, 17, 348, 112, 269, 119
1671143173.0379207, 1672, 6, 348, 112, 269, 119
1671143173.1979241, 1657, 21, 348, 112, 270, 119
1671143173.3399208, 1619, 49, 349, 112, 270, 119
1671143173.6897764, 1335, 88, 347, 114, 269, 121
1671143174.0375009, 751, 0, 348, 115, 270, 122
1671143174.086498, 646, 15, 349, 115, 270, 122
1671143174.1284993, 625, 19, 349, 115, 270, 122
1671143174.1905031, 625, 19, 349, 116, 271, 122
1671143174.2774963, 625, 19, 349, 116, 271, 122
1671143174.4086645, 602, 28, 349, 116, 271, 122
1671143174.5236638, 590, 37, 349, 115, 271, 122
1671143174.678668, 590, 37, 350, 115, 271, 122
1671143174.802667, 619, 49, 349, 115, 271, 122
1671143174.9716659, 675, 62, 350, 115, 271, 123
1671143175.1106682, 703, 56, 349, 116, 271, 122
1671143175.2586646, 729, 51, 349, 115, 271, 122
1671143175.4276643, 752, 44, 349, 115, 271, 122
1671143176.162667, 979, 24, 351, 112, 273, 119
1671143176.2246692, 971, 39, 351, 112, 273, 119
1671143176.2876687, 966, 45, 352, 112, 273, 119
1671143176.3446639, 966, 45, 352, 112, 273, 119
1671143176.3966684, 966, 45, 352, 113, 273, 119
1671143176.4406672, 961, 45, 352, 113, 273, 119
1671143176.4916701, 958, 45, 352, 112, 273, 119
1671143176.5487013, 953, 45, 352, 112, 273, 119
1671143176.5986676, 949, 45, 352, 112, 273, 119
1671143176.6496668, 949, 45, 352, 112, 273, 119
1671143176.697669, 949, 45, 352, 112, 273, 119
1671143176.7486687, 949, 45, 352, 112, 273, 119
1671143176.8616683, 949, 45, 351, 113, 273, 119
1671143176.9446664, 949, 45, 352, 112, 273, 119
1671143177.0936668, 887, 123, 352, 113, 274, 119
1671143177.2186668, 818, 179, 352, 113, 274, 119
1671143177.3946662, 632, 238, 354, 113, 276, 120
1671143177.6856658, 508, 353, 354, 113, 276, 120
1671143177.8346689, 462, 373, 354, 113, 276, 120
1671143177.905665, 443, 387, 354, 113, 276, 120
1671143178.0706666, 317, 503, 355, 114, 277, 121
1671143178.1976702, 263, 537, 355, 114, 277, 121
1671143178.259668, 233, 548, 354, 114, 277, 121
1671143178.344671, 190, 569, 354, 114, 277, 121
1671143178.5211847, 152, 591, 354, 115, 276, 121
1671143178.6131868, 147, 592, 354, 114, 277, 121
1671143178.674187, 147, 592, 355, 114, 277, 121
1671143178.7561872, 147, 592, 355, 114, 277, 121
1671143179.439073, 1122, 561, 349, 115, 271, 122
1671143179.4940734, 1205, 567, 348, 115, 270, 121
1671143179.5550735, 1298, 591, 349, 115, 270, 121
1671143179.6190734, 1360, 613, 349, 115, 271, 121
1671143179.6710737, 1370, 617, 350, 115, 272, 121
1671143179.718073, 1370, 617, 350, 115, 272, 121
1671143179.7700732, 1370, 617, 350, 115, 272, 122
1671143179.8210747, 1370, 617, 351, 116, 272, 122
1671143179.8830745, 1371, 623, 351, 116, 273, 121
1671143179.9430733, 1372, 637, 351, 116, 272, 122
1671143180.0140748, 1374, 667, 350, 116, 272, 122
1671143180.103074, 1365, 743, 350, 117, 272, 123
1671143180.2910748, 1353, 832, 350, 117, 272, 123
1671143180.385075, 1346, 846, 351, 117, 272, 122
1671143180.5780742, 1343, 849, 350, 117, 271, 123
1671143180.962076, 1114, 851, 354, 116, 275, 122
1671143181.044074, 725, 821, 353, 116, 275, 123
1671143181.1290753, 626, 785, 354, 115, 275, 122
1671143181.9680722, 700, 753, 353, 116, 274, 122
1671143182.0360718, 708, 757, 353, 116, 274, 122
1671143182.099074, 708, 757, 353, 116, 274, 122
1671143182.1750746, 708, 757, 353, 116, 274, 122
1671143182.2570758, 724, 762, 353, 116, 274, 122
1671143182.3440738, 750, 771, 352, 117, 273, 123
1671143182.427072, 777, 776, 352, 116, 273, 123
1671143182.4870727, 793, 776, 351, 116, 273, 123
1671143182.5540767, 817, 778, 351, 116, 273, 123
1671143182.6300776, 873, 788, 351, 116, 272, 123
1671143182.722076, 945, 809, 351, 116, 272, 123
1671143182.802076, 980, 822, 351, 116, 272, 123
1671143182.874075, 998, 830, 351, 116, 272, 123
1671143182.945074, 1015, 833, 351, 116, 272, 123
1671143183.1610744, 1088, 761, 351, 116, 273, 122
1671143183.256074, 1109, 745, 351, 116, 273, 122
1671143183.4130833, 1141, 694, 352, 116, 273, 122
1671143183.5990732, 1161, 685, 351, 116, 272, 122
1671143183.9230762, 1291, 744, 350, 116, 271, 123
1671143184.1000764, 1354, 764, 349, 117, 270, 123
1671143184.1990743, 1380, 767, 349, 117, 270, 123
1671143184.5665922, 1401, 732, 349, 117, 270, 123
1671143185.3181183, 1867, 840, 348, 117, 269, 124
1671143185.3921168, 1919, 848, 348, 116, 269, 124
1671143185.4701152, 1919, 852, 350, 114, 271, 122
1671143185.532118, 1919, 852, 350, 114, 271, 122
1671143185.6121187, 1807, 771, 350, 114, 271, 122
1671143185.685117, 1719, 706, 350, 115, 271, 122
1671143185.7531147, 1717, 705, 350, 115, 271, 122
1671143185.8191147, 1708, 701, 349, 115, 270, 122
1671143185.887117, 1624, 644, 349, 115, 270, 122
1671143185.953114, 1441, 506, 349, 115, 270, 122
1671143186.034115, 1160, 345, 349, 115, 270, 122
1671143186.1131146, 936, 285, 349, 115, 270, 123
1671143186.184118, 912, 292, 349, 115, 270, 123
1671143186.3021147, 902, 415, 350, 116, 271, 123
1671143186.4821148, 944, 478, 352, 116, 273, 123
1671143186.5501163, 945, 478, 352, 116, 273, 123
1671143186.6351132, 945, 478, 352, 116, 273, 123
1671143186.8071148, 955, 483, 349, 118, 270, 125
1671143186.9161148, 1161, 578, 349, 118, 270, 125
1671143186.9871166, 1239, 608, 349, 118, 270, 125
1671143187.142116, 1493, 695, 349, 118, 270, 124
1671143187.3001149, 1598, 725, 349, 118, 270, 125
1671143187.4361138, 1623, 705, 349, 118, 270, 125
1671143187.6601987, 1699, 731, 348, 118, 270, 125
1671143187.8051136, 1693, 771, 349, 118, 270, 125
1671143187.9721136, 1574, 825, 349, 118, 270, 125
1671143188.3081138, 1409, 896, 350, 119, 271, 125
1671143188.6851194, 1249, 883, 351, 118, 272, 125
1671143188.944117, 1060, 867, 351, 119, 272, 125
1671143189.0271158, 1019, 872, 352, 118, 272, 125
1671143189.1031141, 992, 879, 352, 118, 273, 125
1671143189.170115, 943, 886, 352, 118, 273, 125
1671143189.239115, 832, 884, 353, 118, 274, 125
1671143189.3161168, 680, 870, 354, 118, 274, 125
1671143189.404114, 504, 850, 355, 118, 275, 125
1671143189.5651143, 318, 808, 355, 118, 276, 125
1671143189.6861138, 303, 781, 356, 117, 277, 124
1671143189.7911148, 269, 704, 356, 117, 276, 124
1671143189.9791136, 241, 600, 356, 117, 276, 124
1671143190.1104202, 240, 534, 356, 117, 276, 124
1671143190.3081148, 247, 478, 355, 117, 276, 124
1671143190.4811172, 227, 402, 356, 117, 276, 123
1671143190.6371155, 195, 380, 356, 117, 277, 124
1671143190.7871158, 185, 383, 356, 117, 277, 124
1671143191.0321176, 131, 465, 356, 117, 277, 124
1671143191.1181173, 101, 502, 356, 117, 277, 124
1671143191.213117, 83, 518, 356, 117, 277, 124
1671143191.3071182, 69, 529, 356, 117, 277, 124
1671143191.6021156, 49, 402, 356, 117, 277, 124
1671143191.8191164, 75, 306, 356, 116, 277, 124
1671143191.936115, 92, 293, 356, 116, 277, 123
1671143192.096115, 131, 274, 355, 116, 277, 123
1671143192.2371147, 163, 259, 355, 116, 276, 123
1671143192.3051138, 175, 256, 355, 116, 276, 124
1671143192.400115, 223, 256, 355, 116, 276, 124
1671143192.563117, 291, 267, 355, 117, 275, 123
1671143192.7321184, 364, 296, 354, 116, 275, 124
1671143192.8611162, 399, 318, 353, 116, 275, 124
1671143193.2151165, 525, 388, 353, 117, 275, 124
1671143193.3011158, 570, 402, 353, 118, 274, 124
1671143193.438119, 637, 421, 353, 118, 274, 124
1671143193.646114, 723, 450, 350, 119, 271, 125
1671143193.9211166, 823, 476, 352, 118, 273, 125
1671143193.9961147, 841, 478, 352, 118, 273, 125
1671143194.079118, 881, 477, 352, 119, 273, 125
1671143194.1661172, 944, 448, 352, 119, 272, 125
1671143194.4011152, 1002, 379, 352, 118, 272, 125
1671143194.6001139, 1018, 390, 352, 118, 272, 125
1671143194.912118, 1525, 438, 350, 118, 270, 125
1671143194.9991179, 1699, 435, 348, 118, 269, 125
1671143195.1391187, 1829, 399, 348, 118, 269, 125
1671143195.2911239, 1909, 317, 348, 117, 269, 125
1671143195.878116, 1698, 127, 349, 117, 269, 124
1671143195.9391134, 1678, 116, 349, 117, 269, 124
1671143196.0081139, 1654, 101, 349, 117, 270, 124
1671143196.0831153, 1633, 92, 349, 117, 270, 124
1671143196.151116, 1611, 82, 349, 117, 270, 124
1671143196.2191153, 1573, 69, 349, 116, 270, 124
1671143196.2921174, 1533, 55, 349, 116, 270, 124
1671143196.3881185, 1489, 45, 349, 116, 270, 124
1671143196.5051146, 1435, 36, 349, 116, 270, 124
1671143196.6471148, 1389, 34, 350, 116, 270, 124
1671143196.760117, 1360, 48, 349, 116, 270, 124
1671143196.9171185, 1305, 94, 350, 116, 271, 124
1671143197.0911157, 1207, 162, 351, 117, 272, 124
1671143197.3091156, 1126, 194, 352, 117, 273, 124
1671143197.387118, 1096, 204, 353, 117, 273, 124
1671143197.475116, 1058, 219, 353, 118, 273, 124
1671143197.673114, 970, 213, 353, 118, 274, 124
1671143197.7371142, 925, 202, 353, 118, 274, 124
1671143197.8061147, 869, 187, 354, 118, 274, 124
1671143197.911187, 780, 154, 354, 117, 275, 124
1671143198.0831141, 636, 96, 356, 117, 276, 124
1671143198.1741147, 565, 79, 355, 117, 276, 124
1671143198.2681165, 500, 71, 355, 117, 276, 123
1671143198.445117, 434, 64, 355, 118, 276, 124
1671143198.630117, 403, 61, 355, 117, 276, 124
1671143198.8241136, 388, 60, 355, 117, 276, 123
1671143198.9621174, 372, 59, 355, 117, 276, 124
1671143199.3920753, 275, 56, 356, 117, 277, 124
1671143199.457074, 272, 56, 356, 117, 277, 124
1671143199.5390706, 258, 55, 355, 117, 277, 124
1671143199.618073, 228, 52, 356, 117, 277, 124
1671143199.7020726, 192, 48, 356, 117, 277, 124
1671143199.7830749, 142, 44, 356, 117, 278, 124
1671143199.9150755, 68, 40, 356, 117, 277, 124
1671143200.0890746, 0, 51, 356, 117, 277, 123
1671143200.1839619, 0, 62, 357, 116, 278, 123
1671143200.3949633, 0, 82, 358, 113, 280, 120
1671143200.6179683, 0, 127, 357, 112, 278, 119
1671143200.9053185, 28, 246, 357, 113, 278, 119
1671143201.364502, 857, 289, 356, 114, 276, 120
1671143201.4900217, 1001, 356, 356, 114, 276, 120
1671143201.6270278, 1015, 427, 356, 114, 277, 120
1671143201.7670267, 800, 350, 357, 112, 278, 119
1671143201.9120243, 757, 160, 357, 112, 278, 119
1671143202.2100246, 852, 68, 356, 113, 276, 120
1671143202.568024, 1359, 119, 353, 114, 274, 120
1671143202.6800222, 1447, 72, 353, 113, 274, 120
1671143202.891022, 1543, 7, 351, 113, 272, 120
1671143203.0180216, 1639, 0, 351, 114, 272, 120
1671143203.1690223, 1769, 0, 350, 113, 272, 120
1671143203.4861066, 1840, 1, 351, 113, 271, 120
1671143203.680108, 1849, 6, 353, 114, 275, 120
1671143203.8451734, 1808, 24, 354, 114, 275, 120
1671143204.2141066, 1247, 190, 355, 114, 275, 121
1671143204.3531055, 1161, 195, 355, 114, 275, 120
1671143204.4341085, 1161, 195, 355, 114, 275, 121
1671143204.5301075, 1332, 240, 353, 115, 274, 121
1671143204.6971056, 1599, 369, 351, 116, 272, 122
1671143204.8641121, 1578, 394, 352, 116, 273, 122
1671143205.0091066, 1405, 362, 352, 116, 273, 122
1671143205.0961065, 1310, 343, 352, 116, 273, 122
1671143205.23811, 1237, 327, 352, 116, 273, 122
1671143205.660642, 1168, 396, 354, 116, 274, 122
1671143205.77164, 1158, 429, 354, 116, 274, 123
1671143205.8446405, 1147, 451, 354, 116, 274, 123
1671143205.900638, 1139, 466, 354, 116, 274, 122
1671143205.9686437, 1133, 480, 354, 116, 275, 122
1671143206.0196393, 1130, 490, 354, 116, 274, 122
1671143206.0686433, 1130, 497, 354, 117, 275, 123
1671143206.1176443, 1129, 507, 354, 116, 275, 123
1671143206.2046213, 1138, 527, 354, 117, 274, 123
1671143206.3256216, 1187, 572, 354, 117, 275, 123
1671143206.621619, 1255, 666, 354, 117, 274, 123
1671143206.9556189, 1369, 769, 352, 119, 273, 125
1671143207.285617, 1687, 833, 350, 119, 271, 125
1671143207.6866217, 1877, 788, 350, 119, 271, 124
1671143207.752618, 1919, 786, 350, 119, 271, 125
1671143207.80762, 1919, 788, 350, 119, 271, 125
1671143207.891961, 1919, 798, 350, 119, 271, 125
1671143207.960961, 1919, 825, 350, 120, 271, 126
1671143208.0519586, 1919, 894, 351, 120, 271, 126
1671143208.1199615, 1918, 921, 350, 120, 272, 126
1671143208.2079577, 1912, 931, 351, 118, 272, 124
1671143208.5047398, 1839, 936, 351, 118, 272, 125
1671143208.6427383, 1714, 963, 352, 120, 273, 126
1671143208.84274, 1440, 981, 353, 120, 274, 126
1671143209.0047412, 1207, 939, 354, 119, 274, 126
1671143209.1937401, 1028, 852, 355, 118, 275, 125
1671143209.2807379, 997, 821, 355, 118, 275, 125
1671143209.4567401, 927, 784, 355, 118, 274, 125
